Usia,Jenis_Kelamin,Status_Perkawinan,Jumlah_Anak,Pendidikan,Produk_Tabungan,Produk_Deposito,Produk_Kartu_Kredit,Pendapatan,Riwayat_Transaksi,Saldo_Rata_rata,Jalur_Pembukaan
35,Perempuan,Belum Menikah,4,SMA,0,0,1,3198,74,2923,Cabang
63,Perempuan,Menikah,3,SMA,1,0,1,5852,45,8765,Aplikasi Digital
39,Perempuan,Cerai,0,SMA,1,0,0,5454,27,3533,Cabang
29,Laki-laki,Cerai,3,Sarjana,1,1,1,5802,39,2441,Aplikasi Digital
57,Perempuan,Cerai,0,SMA,0,1,1,6017,34,3460,Aplikasi Digital
60,Laki-laki,Belum Menikah,0,Sarjana,0,0,1,6493,67,6378,Cabang
39,Laki-laki,Cerai,3,Magister,1,1,0,5306,32,8969,Aplikasi Digital
24,Perempuan,Belum Menikah,0,Sarjana,0,1,1,2530,9,2456,Cabang
49,Laki-laki,Belum Menikah,3,Sarjana,0,0,0,3160,91,4742,Cabang
54,Laki-laki,Menikah,1,SMA,1,0,1,7944,40,1950,Cabang
56,Perempuan,Cerai,0,Magister,1,0,0,5913,38,3689,Marketing
60,Perempuan,Menikah,3,Magister,0,1,1,7949,11,9946,Cabang
62,Laki-laki,Menikah,0,Magister,0,1,0,3456,94,9353,Marketing
21,Perempuan,Menikah,2,SMA,1,0,0,2702,85,2587,Aplikasi Digital
51,Perempuan,Cerai,1,Sarjana,1,0,0,7029,46,5219,Aplikasi Digital
27,Laki-laki,Cerai,1,SMA,1,1,1,2036,82,7996,Marketing
53,Perempuan,Cerai,0,Magister,0,1,1,7108,65,2833,Marketing
39,Laki-laki,Belum Menikah,4,SMA,0,1,0,7207,96,2153,Aplikasi Digital
36,Perempuan,Belum Menikah,3,Magister,1,0,1,7410,67,3889,Marketing
57,Perempuan,Menikah,4,SMA,0,0,0,4326,50,9900,Cabang
51,Laki-laki,Menikah,0,Magister,0,0,0,4893,52,6803,Cabang
29,Laki-laki,Belum Menikah,3,Sarjana,0,1,1,4352,66,1986,Cabang
38,Perempuan,Belum Menikah,1,SMA,1,0,0,3433,9,1708,Marketing
31,Laki-laki,Belum Menikah,3,Magister,0,0,1,4648,53,1301,Marketing
39,Perempuan,Menikah,0,Magister,0,0,1,7714,45,6491,Cabang
28,Laki-laki,Belum Menikah,2,SMA,1,1,1,6576,43,7306,Cabang
19,Perempuan,Belum Menikah,1,Sarjana,0,0,1,3984,81,1469,Aplikasi Digital
32,Laki-laki,Menikah,3,SMA,1,1,0,7882,22,6796,Marketing
41,Laki-laki,Belum Menikah,3,Sarjana,0,0,0,7318,92,8680,Marketing
47,Laki-laki,Belum Menikah,2,SMA,1,0,1,6839,0,4379,Cabang
34,Perempuan,Menikah,3,Magister,0,0,1,7150,54,4677,Marketing
21,Perempuan,Menikah,1,SMA,0,0,1,7722,51,6033,Cabang
62,Perempuan,Belum Menikah,4,Magister,1,1,1,5327,66,4581,Cabang
46,Laki-laki,Cerai,0,Magister,0,1,1,5544,59,8322,Cabang
27,Perempuan,Cerai,0,Magister,0,1,1,7075,15,9212,Marketing
34,Perempuan,Belum Menikah,2,Magister,1,1,0,3614,64,2783,Marketing
51,Laki-laki,Menikah,3,Sarjana,1,1,1,3703,70,6666,Marketing
36,Laki-laki,Cerai,1,Sarjana,0,0,0,4508,86,5965,Marketing
48,Perempuan,Menikah,4,Sarjana,1,1,0,3562,66,4235,Marketing
44,Perempuan,Menikah,2,Magister,0,1,0,7627,42,7004,Cabang
49,Perempuan,Cerai,4,Magister,0,1,0,7185,32,8269,Cabang
32,Perempuan,Menikah,2,Magister,1,1,1,5995,46,7872,Marketing
20,Perempuan,Menikah,2,SMA,1,0,0,2577,38,2859,Marketing
45,Laki-laki,Belum Menikah,0,Magister,1,1,1,2558,42,7131,Aplikasi Digital
54,Perempuan,Cerai,3,Sarjana,1,1,0,5777,0,4116,Aplikasi Digital
56,Laki-laki,Menikah,3,SMA,1,0,0,2959,82,2540,Aplikasi Digital
24,Perempuan,Menikah,2,Sarjana,1,0,1,3427,12,9862,Aplikasi Digital
33,Perempuan,Cerai,2,Sarjana,1,0,1,6215,72,6082,Marketing
21,Laki-laki,Cerai,1,SMA,1,0,1,4240,62,7970,Marketing
51,Perempuan,Cerai,3,Sarjana,1,0,1,6628,1,9153,Aplikasi Digital
51,Perempuan,Menikah,0,SMA,1,1,0,5645,67,8160,Cabang
53,Perempuan,Menikah,1,Magister,0,0,0,7942,3,9946,Marketing
45,Perempuan,Menikah,0,Magister,0,1,1,2357,9,7254,Cabang
51,Laki-laki,Belum Menikah,0,Sarjana,0,1,0,3903,78,9084,Aplikasi Digital
53,Perempuan,Cerai,4,Magister,1,1,1,2612,97,2976,Marketing
36,Perempuan,Belum Menikah,1,SMA,1,0,1,6316,45,6300,Marketing
35,Perempuan,Cerai,3,SMA,0,1,1,4795,44,5741,Marketing
51,Laki-laki,Cerai,3,SMA,0,1,0,3771,81,2298,Marketing
58,Laki-laki,Belum Menikah,2,Magister,1,1,0,7247,37,5611,Cabang
35,Perempuan,Belum Menikah,2,Magister,0,1,1,5006,1,7604,Cabang
22,Perempuan,Belum Menikah,1,Sarjana,0,0,1,2296,80,8819,Aplikasi Digital
59,Laki-laki,Cerai,3,Magister,1,0,1,7194,25,8842,Marketing
45,Laki-laki,Cerai,3,Sarjana,1,1,0,2151,21,3896,Cabang
38,Laki-laki,Belum Menikah,1,Sarjana,0,1,1,7564,72,4597,Aplikasi Digital
31,Laki-laki,Menikah,3,Sarjana,1,1,0,3421,5,8794,Cabang
32,Laki-laki,Menikah,1,SMA,1,1,0,3975,21,2684,Cabang
49,Laki-laki,Belum Menikah,3,Sarjana,1,0,0,2081,91,5515,Marketing
29,Laki-laki,Menikah,3,SMA,0,0,0,2189,71,3991,Aplikasi Digital
36,Perempuan,Menikah,4,Sarjana,1,0,0,4010,28,4248,Marketing
39,Laki-laki,Menikah,3,Sarjana,0,1,0,5877,36,3780,Cabang
41,Laki-laki,Belum Menikah,4,Magister,1,1,1,3793,3,4550,Cabang
38,Perempuan,Menikah,3,SMA,1,0,0,3963,35,2511,Aplikasi Digital
34,Perempuan,Menikah,4,Magister,0,0,1,2688,54,7220,Cabang
61,Laki-laki,Cerai,4,Magister,0,1,1,5429,89,2655,Marketing
22,Perempuan,Menikah,1,Magister,0,1,0,6424,55,7509,Cabang
23,Perempuan,Cerai,3,Sarjana,1,0,1,7893,46,5270,Marketing
21,Laki-laki,Menikah,1,SMA,1,0,1,5223,17,1906,Marketing
26,Laki-laki,Cerai,2,Magister,0,0,1,2987,87,2446,Aplikasi Digital
47,Perempuan,Cerai,3,Magister,1,0,0,6292,52,7730,Aplikasi Digital
51,Laki-laki,Menikah,2,Magister,0,0,1,5083,7,9976,Aplikasi Digital
46,Perempuan,Belum Menikah,3,Sarjana,0,0,1,3974,1,9142,Marketing
37,Laki-laki,Cerai,4,Magister,0,1,1,6007,19,6495,Marketing
18,Perempuan,Cerai,0,Magister,0,1,0,3459,42,1464,Cabang
62,Perempuan,Belum Menikah,0,Magister,1,0,0,3273,94,4335,Cabang
36,Laki-laki,Menikah,2,SMA,0,0,1,6350,94,9101,Marketing
46,Perempuan,Menikah,1,Sarjana,1,1,1,2676,32,5047,Marketing
52,Laki-laki,Belum Menikah,0,Sarjana,1,0,0,3123,10,7854,Marketing
57,Laki-laki,Belum Menikah,0,Magister,0,0,1,2356,57,1027,Marketing
60,Laki-laki,Cerai,1,Sarjana,1,1,1,7492,16,6145,Cabang
43,Perempuan,Cerai,3,SMA,1,1,0,3105,1,5162,Marketing
24,Laki-laki,Cerai,4,Sarjana,1,1,1,2473,69,9863,Cabang
29,Perempuan,Belum Menikah,0,SMA,0,1,0,6320,53,6164,Cabang
22,Laki-laki,Belum Menikah,1,Magister,1,1,0,5531,83,6833,Aplikasi Digital
25,Perempuan,Cerai,4,Sarjana,0,1,1,3183,6,5617,Cabang
50,Laki-laki,Menikah,3,Sarjana,1,0,0,2767,79,8823,Cabang
22,Laki-laki,Menikah,2,Magister,1,0,1,6358,61,6796,Cabang
63,Laki-laki,Menikah,3,Sarjana,0,1,1,2850,58,1738,Marketing
28,Perempuan,Belum Menikah,1,SMA,0,1,1,5211,40,8466,Cabang
30,Perempuan,Cerai,2,Sarjana,0,1,0,4651,44,8010,Cabang
46,Laki-laki,Belum Menikah,3,SMA,1,1,1,6782,5,4931,Aplikasi Digital
35,Laki-laki,Cerai,3,Magister,1,1,0,5528,91,2542,Marketing
63,Laki-laki,Menikah,3,SMA,1,0,1,3769,42,1037,Marketing
28,Laki-laki,Belum Menikah,2,SMA,1,0,1,7476,30,1984,Aplikasi Digital
63,Perempuan,Cerai,2,SMA,1,1,0,6341,60,6816,Aplikasi Digital
63,Perempuan,Menikah,2,SMA,1,1,0,4393,35,3924,Cabang
39,Laki-laki,Menikah,4,Magister,1,0,1,4590,30,6303,Aplikasi Digital
20,Laki-laki,Menikah,2,Sarjana,1,0,0,3619,84,3859,Aplikasi Digital
53,Laki-laki,Belum Menikah,2,SMA,0,0,0,3353,38,5501,Cabang
50,Laki-laki,Belum Menikah,1,SMA,0,1,1,7285,93,3100,Aplikasi Digital
19,Laki-laki,Cerai,0,Sarjana,0,0,1,2165,58,6057,Marketing
61,Laki-laki,Belum Menikah,0,Magister,0,1,1,5120,29,3961,Aplikasi Digital
61,Laki-laki,Belum Menikah,4,Sarjana,1,0,1,3043,30,8324,Cabang
24,Perempuan,Menikah,0,Magister,1,1,0,5350,94,7705,Aplikasi Digital
45,Laki-laki,Belum Menikah,3,Sarjana,1,1,0,7246,39,4363,Marketing
41,Perempuan,Cerai,0,SMA,1,1,1,3158,94,1345,Marketing
45,Laki-laki,Menikah,4,Magister,0,0,0,6383,45,3361,Aplikasi Digital
34,Perempuan,Cerai,0,Sarjana,0,0,0,6134,31,4495,Cabang
40,Laki-laki,Menikah,0,Sarjana,1,1,0,7004,50,1018,Cabang
44,Perempuan,Menikah,4,Sarjana,0,1,1,6990,74,4994,Marketing
62,Perempuan,Menikah,3,Sarjana,1,1,0,7011,4,6618,Marketing
32,Laki-laki,Menikah,2,Sarjana,0,0,0,2260,17,3522,Aplikasi Digital
36,Laki-laki,Menikah,3,SMA,1,0,0,6590,85,1504,Aplikasi Digital
34,Laki-laki,Cerai,2,Sarjana,1,0,1,6955,67,2514,Cabang
26,Laki-laki,Cerai,1,Sarjana,1,0,1,2920,97,1353,Marketing
35,Laki-laki,Cerai,4,SMA,1,0,1,6535,24,4348,Cabang
46,Laki-laki,Belum Menikah,0,Sarjana,1,1,1,4125,50,1122,Cabang
53,Perempuan,Belum Menikah,1,Magister,1,1,0,7081,64,9766,Aplikasi Digital
44,Laki-laki,Cerai,3,Magister,0,0,0,6117,24,9975,Marketing
62,Laki-laki,Cerai,3,Sarjana,0,1,1,4747,85,2415,Aplikasi Digital
26,Laki-laki,Cerai,1,Magister,0,1,0,2312,47,9295,Aplikasi Digital
52,Laki-laki,Menikah,0,Magister,1,0,1,6717,62,5789,Cabang
64,Laki-laki,Menikah,4,SMA,1,0,1,4396,38,2564,Cabang
52,Perempuan,Menikah,1,Magister,1,1,1,7685,55,8176,Marketing
52,Laki-laki,Menikah,1,Sarjana,0,1,0,4744,3,6198,Cabang
50,Laki-laki,Cerai,1,SMA,0,1,0,2602,42,9096,Cabang
37,Laki-laki,Belum Menikah,1,SMA,0,1,0,7007,91,2421,Aplikasi Digital
59,Perempuan,Cerai,3,Magister,0,0,1,7372,70,3754,Aplikasi Digital
62,Laki-laki,Belum Menikah,4,Sarjana,1,1,0,5787,38,6810,Marketing
62,Laki-laki,Menikah,3,SMA,0,0,0,4116,65,4084,Cabang
42,Perempuan,Cerai,2,SMA,0,1,1,6789,71,8300,Cabang
19,Perempuan,Cerai,0,SMA,1,0,1,6017,48,1808,Cabang
52,Laki-laki,Menikah,1,Sarjana,1,0,0,5276,66,7433,Aplikasi Digital
49,Perempuan,Cerai,3,SMA,1,1,0,7026,89,2006,Aplikasi Digital
53,Laki-laki,Belum Menikah,0,SMA,0,0,1,5710,52,9356,Aplikasi Digital
35,Perempuan,Cerai,2,SMA,0,1,0,7953,71,2606,Aplikasi Digital
24,Perempuan,Cerai,0,Sarjana,1,1,0,6460,63,7975,Cabang
57,Perempuan,Menikah,3,SMA,1,1,0,7026,47,6012,Marketing
19,Laki-laki,Menikah,2,Magister,1,0,0,6299,85,7128,Marketing
27,Laki-laki,Menikah,0,SMA,1,0,0,4644,89,7603,Cabang
33,Perempuan,Cerai,0,Magister,0,1,1,4768,9,7006,Cabang
52,Perempuan,Cerai,3,Sarjana,0,1,1,2403,54,8237,Cabang
36,Perempuan,Cerai,1,Magister,0,0,1,6502,74,2248,Aplikasi Digital
50,Perempuan,Cerai,2,Magister,0,1,1,4172,34,8657,Aplikasi Digital
52,Perempuan,Cerai,3,Magister,0,1,0,7441,15,9952,Marketing
47,Laki-laki,Belum Menikah,3,Sarjana,1,0,1,3953,96,3821,Cabang
50,Perempuan,Menikah,3,Magister,0,0,0,5230,60,9242,Aplikasi Digital
46,Perempuan,Cerai,3,Sarjana,0,0,1,7326,4,7104,Marketing
28,Perempuan,Belum Menikah,1,Magister,0,0,0,2680,69,2803,Marketing
41,Perempuan,Menikah,0,Sarjana,0,0,1,4032,55,1439,Aplikasi Digital
49,Laki-laki,Cerai,3,SMA,0,1,0,4567,6,8963,Marketing
25,Perempuan,Cerai,0,Sarjana,1,1,1,4521,34,9898,Cabang
41,Laki-laki,Menikah,1,SMA,0,0,0,2895,71,3625,Aplikasi Digital
50,Laki-laki,Menikah,2,Magister,1,1,1,7563,67,7987,Marketing
42,Perempuan,Cerai,2,SMA,1,0,1,4366,46,4819,Aplikasi Digital
54,Laki-laki,Belum Menikah,0,Magister,1,1,1,7283,62,5138,Marketing
59,Perempuan,Belum Menikah,3,SMA,0,1,1,5226,82,3241,Cabang
63,Perempuan,Belum Menikah,3,SMA,1,1,1,5529,86,1736,Cabang
23,Laki-laki,Cerai,1,Sarjana,0,1,0,5848,56,2981,Marketing
47,Perempuan,Menikah,1,Magister,1,0,0,7596,8,6231,Marketing
60,Laki-laki,Cerai,4,SMA,0,1,1,4476,9,6647,Cabang
37,Laki-laki,Cerai,3,Sarjana,1,1,0,4780,14,9492,Marketing
40,Laki-laki,Cerai,3,Sarjana,1,0,0,4243,2,9912,Aplikasi Digital
43,Laki-laki,Belum Menikah,2,Magister,1,0,1,6356,6,3748,Aplikasi Digital
29,Perempuan,Belum Menikah,4,Magister,1,1,1,4628,69,5081,Aplikasi Digital
20,Perempuan,Belum Menikah,0,Sarjana,1,1,0,5484,0,6037,Marketing
33,Laki-laki,Cerai,1,Magister,0,1,1,4513,73,7794,Cabang
50,Perempuan,Cerai,2,Sarjana,0,0,1,3045,91,9512,Aplikasi Digital
33,Perempuan,Belum Menikah,3,Magister,0,0,1,6623,29,3065,Marketing
64,Perempuan,Menikah,3,SMA,0,1,0,2723,87,5841,Cabang
50,Laki-laki,Menikah,4,SMA,0,0,1,5689,69,1210,Aplikasi Digital
20,Laki-laki,Belum Menikah,1,Sarjana,1,0,0,5358,14,7944,Marketing
33,Laki-laki,Belum Menikah,4,SMA,1,0,1,2124,92,2884,Aplikasi Digital
40,Perempuan,Belum Menikah,1,Magister,1,1,0,2728,42,3338,Aplikasi Digital
33,Perempuan,Menikah,0,Sarjana,1,0,1,5501,19,7954,Cabang
62,Laki-laki,Cerai,4,Sarjana,0,0,0,2227,60,2000,Marketing
56,Laki-laki,Menikah,1,Magister,0,0,0,2175,49,5342,Aplikasi Digital
56,Perempuan,Belum Menikah,3,Sarjana,1,1,1,5386,60,6558,Cabang
38,Laki-laki,Menikah,1,SMA,1,0,1,5095,85,5385,Cabang
46,Laki-laki,Menikah,4,Sarjana,1,0,1,4590,33,7078,Aplikasi Digital
62,Laki-laki,Menikah,1,Magister,1,1,1,4940,78,3758,Aplikasi Digital
25,Perempuan,Belum Menikah,3,Sarjana,1,0,1,7681,95,1587,Marketing
20,Laki-laki,Menikah,0,SMA,0,0,0,2252,3,3177,Aplikasi Digital
33,Laki-laki,Menikah,2,Sarjana,0,1,1,4917,65,5128,Cabang
56,Laki-laki,Belum Menikah,2,Sarjana,0,1,0,7215,71,9547,Cabang
23,Laki-laki,Belum Menikah,2,Sarjana,1,0,0,6326,58,2710,Marketing
56,Laki-laki,Belum Menikah,3,Magister,1,0,0,4593,81,4909,Aplikasi Digital
41,Laki-laki,Belum Menikah,1,SMA,0,1,1,2225,15,2223,Aplikasi Digital
59,Laki-laki,Cerai,4,Magister,0,0,1,5940,61,6282,Aplikasi Digital
39,Laki-laki,Cerai,4,Sarjana,1,0,0,4494,15,2391,Cabang
28,Perempuan,Cerai,0,SMA,0,0,1,5800,6,4913,Aplikasi Digital
40,Perempuan,Menikah,3,SMA,0,1,0,4508,94,2157,Cabang
25,Perempuan,Belum Menikah,0,SMA,1,1,0,6295,6,4277,Aplikasi Digital
43,Laki-laki,Cerai,4,Magister,1,1,0,7503,5,4618,Aplikasi Digital
57,Laki-laki,Belum Menikah,4,Sarjana,0,1,1,3292,34,8842,Cabang
27,Laki-laki,Menikah,0,Magister,0,0,0,5529,13,5126,Cabang
54,Perempuan,Menikah,4,Sarjana,0,1,0,2811,73,4678,Aplikasi Digital
58,Perempuan,Belum Menikah,2,Magister,0,0,0,2462,44,8551,Aplikasi Digital
58,Laki-laki,Menikah,4,SMA,0,0,1,7842,44,7322,Marketing
59,Laki-laki,Cerai,3,Sarjana,0,0,0,6740,31,5055,Marketing
39,Perempuan,Belum Menikah,4,Magister,1,0,1,7913,42,5374,Aplikasi Digital
35,Laki-laki,Belum Menikah,4,Magister,0,1,0,6686,71,3995,Marketing
29,Perempuan,Belum Menikah,0,Magister,0,0,0,7896,28,8878,Aplikasi Digital
47,Perempuan,Belum Menikah,0,Sarjana,1,1,0,4342,91,4250,Cabang
59,Perempuan,Menikah,3,SMA,1,0,0,2964,89,1851,Aplikasi Digital
51,Laki-laki,Belum Menikah,4,Magister,0,0,1,6420,57,7114,Marketing
39,Laki-laki,Menikah,4,SMA,1,0,0,4768,4,7508,Marketing
49,Perempuan,Belum Menikah,0,SMA,0,0,0,3839,36,3391,Aplikasi Digital
31,Laki-laki,Cerai,1,Sarjana,0,0,0,4958,62,8766,Marketing
21,Perempuan,Cerai,2,Magister,0,1,1,2724,2,2306,Aplikasi Digital
64,Laki-laki,Belum Menikah,3,Sarjana,0,0,1,4707,97,3417,Marketing
36,Laki-laki,Cerai,2,Magister,1,0,0,7214,93,1228,Cabang
52,Perempuan,Belum Menikah,0,SMA,1,0,0,7098,16,1337,Cabang
35,Perempuan,Menikah,3,Sarjana,0,1,0,3825,85,8911,Cabang
49,Laki-laki,Cerai,2,Magister,0,0,0,5738,55,5509,Cabang
53,Laki-laki,Menikah,0,Sarjana,0,0,0,5248,22,3732,Cabang
32,Laki-laki,Menikah,0,Sarjana,1,0,0,3188,73,1598,Aplikasi Digital
42,Perempuan,Belum Menikah,4,Sarjana,1,0,0,3222,7,4448,Aplikasi Digital
52,Laki-laki,Cerai,3,Sarjana,1,0,1,3389,75,6642,Aplikasi Digital
62,Laki-laki,Cerai,0,Sarjana,0,1,0,5483,2,1158,Marketing
28,Laki-laki,Belum Menikah,2,Magister,1,1,0,5934,32,3880,Aplikasi Digital
40,Perempuan,Menikah,0,SMA,0,1,1,6886,6,4369,Aplikasi Digital
35,Laki-laki,Belum Menikah,3,Sarjana,0,0,0,3596,4,6173,Marketing
60,Laki-laki,Belum Menikah,3,SMA,1,1,0,3898,52,6978,Cabang
63,Laki-laki,Menikah,0,Magister,0,0,1,3196,13,4083,Cabang
43,Laki-laki,Belum Menikah,0,SMA,1,1,1,2636,95,1029,Marketing
30,Laki-laki,Menikah,1,Sarjana,0,1,1,2955,88,1526,Aplikasi Digital
43,Laki-laki,Belum Menikah,3,Sarjana,1,1,0,7419,28,6584,Marketing
43,Laki-laki,Belum Menikah,4,Sarjana,0,1,0,2998,76,2059,Marketing
50,Laki-laki,Cerai,0,Sarjana,1,0,0,7016,12,9046,Marketing
25,Perempuan,Menikah,0,SMA,1,1,1,3614,91,1421,Cabang
46,Laki-laki,Cerai,2,SMA,1,1,1,5464,92,3155,Marketing
30,Laki-laki,Belum Menikah,0,SMA,0,0,0,3376,2,6468,Aplikasi Digital
18,Perempuan,Belum Menikah,1,SMA,0,0,1,4565,54,3006,Cabang
61,Laki-laki,Belum Menikah,1,Magister,1,1,0,2094,75,4202,Cabang
44,Laki-laki,Menikah,4,Sarjana,1,1,0,6304,76,7055,Aplikasi Digital
45,Laki-laki,Cerai,2,Magister,0,1,0,3005,64,5563,Cabang
39,Perempuan,Cerai,3,Sarjana,0,0,1,5926,82,2636,Aplikasi Digital
58,Perempuan,Cerai,4,Sarjana,1,0,0,2604,41,8490,Aplikasi Digital
31,Perempuan,Cerai,3,Magister,1,0,0,4942,3,3237,Marketing
27,Perempuan,Menikah,0,Magister,1,0,1,7101,4,4323,Cabang
31,Laki-laki,Cerai,0,Sarjana,1,1,0,7483,87,7628,Marketing
34,Laki-laki,Menikah,2,SMA,0,0,1,6254,39,5353,Cabang
61,Laki-laki,Menikah,3,Sarjana,1,1,0,7224,41,3392,Marketing
58,Laki-laki,Cerai,2,Magister,0,1,0,2161,29,9858,Aplikasi Digital
57,Perempuan,Belum Menikah,3,Magister,0,1,1,3770,9,1614,Cabang
39,Perempuan,Menikah,2,SMA,0,0,0,3459,8,8312,Cabang
19,Laki-laki,Menikah,1,SMA,0,1,1,7870,32,3626,Marketing
36,Perempuan,Menikah,3,SMA,1,1,1,4471,53,7280,Cabang
59,Perempuan,Belum Menikah,3,Sarjana,0,1,1,7604,26,5417,Cabang
22,Perempuan,Menikah,0,Sarjana,0,1,1,3869,51,6003,Marketing
24,Laki-laki,Cerai,0,Sarjana,0,1,0,3841,15,8921,Marketing
56,Laki-laki,Menikah,1,Magister,0,0,1,7064,41,6895,Cabang
52,Laki-laki,Menikah,4,SMA,1,0,0,4663,87,8128,Cabang
55,Laki-laki,Cerai,2,SMA,1,1,0,7833,70,4454,Cabang
55,Perempuan,Cerai,4,Magister,1,1,0,5179,54,9398,Marketing
19,Perempuan,Belum Menikah,3,Magister,1,0,1,6373,57,2352,Aplikasi Digital
54,Perempuan,Cerai,2,SMA,1,0,0,5491,33,6257,Marketing
46,Laki-laki,Cerai,0,Sarjana,1,0,1,7824,71,3346,Aplikasi Digital
20,Perempuan,Cerai,1,SMA,1,0,0,5445,94,4342,Marketing
53,Laki-laki,Cerai,3,Sarjana,0,0,1,4511,37,4294,Aplikasi Digital
28,Laki-laki,Cerai,3,SMA,1,1,1,4867,18,9743,Marketing
47,Laki-laki,Cerai,3,Sarjana,0,0,1,3376,96,4727,Aplikasi Digital
26,Laki-laki,Belum Menikah,2,Magister,0,1,0,3721,34,5038,Cabang
53,Perempuan,Cerai,3,Magister,0,1,0,7908,96,6826,Cabang
61,Laki-laki,Belum Menikah,4,Magister,0,1,1,5230,40,4984,Cabang
48,Laki-laki,Menikah,2,Magister,1,1,0,6332,22,8467,Marketing
26,Perempuan,Menikah,2,Sarjana,1,0,0,2562,86,4135,Cabang
25,Perempuan,Menikah,0,SMA,1,1,0,6184,84,1113,Marketing
22,Perempuan,Belum Menikah,3,Magister,0,0,1,7655,28,5986,Marketing
33,Laki-laki,Belum Menikah,4,SMA,1,0,1,3741,16,2629,Aplikasi Digital
41,Laki-laki,Cerai,2,Magister,1,1,0,7175,70,9564,Cabang
24,Laki-laki,Belum Menikah,3,Magister,1,1,0,4697,53,8203,Cabang
28,Laki-laki,Belum Menikah,4,SMA,0,0,1,5141,36,7183,Cabang
52,Laki-laki,Belum Menikah,3,SMA,1,1,1,5781,20,3198,Cabang
31,Laki-laki,Menikah,1,SMA,1,1,1,6939,32,2015,Marketing
60,Perempuan,Menikah,0,Magister,1,1,1,2093,36,5304,Aplikasi Digital
32,Laki-laki,Cerai,0,SMA,0,0,1,2682,23,3064,Marketing
27,Laki-laki,Cerai,1,SMA,1,1,1,3076,71,9025,Cabang
49,Perempuan,Cerai,4,SMA,1,0,1,7739,0,8646,Marketing
26,Perempuan,Cerai,3,Sarjana,0,1,1,7427,63,4754,Cabang
55,Perempuan,Cerai,0,SMA,0,1,1,6641,27,8850,Marketing
33,Laki-laki,Cerai,2,Sarjana,0,0,1,7658,16,1767,Cabang
52,Perempuan,Belum Menikah,3,Sarjana,0,0,0,4361,48,9139,Aplikasi Digital
42,Laki-laki,Belum Menikah,1,Sarjana,1,0,0,4496,79,8609,Aplikasi Digital
63,Perempuan,Cerai,0,Sarjana,1,1,0,6758,74,9423,Aplikasi Digital
28,Perempuan,Menikah,1,Sarjana,0,0,1,2626,74,7145,Marketing
36,Laki-laki,Cerai,4,Magister,0,0,0,7446,78,4855,Aplikasi Digital
47,Laki-laki,Cerai,1,Sarjana,0,1,0,3791,76,4143,Marketing
61,Laki-laki,Menikah,0,SMA,0,0,1,7673,36,1429,Marketing
61,Laki-laki,Menikah,0,SMA,0,1,0,4924,9,9202,Aplikasi Digital
26,Perempuan,Belum Menikah,3,Sarjana,0,0,1,6526,17,2631,Aplikasi Digital
42,Laki-laki,Cerai,1,Magister,0,0,0,4280,1,1210,Marketing
62,Perempuan,Menikah,1,Sarjana,0,0,0,3387,72,4829,Marketing
64,Perempuan,Belum Menikah,2,Magister,1,1,1,5869,53,4995,Cabang
44,Laki-laki,Cerai,4,SMA,0,0,1,2493,29,3029,Aplikasi Digital
22,Perempuan,Belum Menikah,4,Magister,0,0,0,3855,14,3937,Cabang
20,Perempuan,Belum Menikah,0,SMA,0,1,1,2982,69,4739,Marketing
49,Laki-laki,Belum Menikah,0,SMA,1,0,1,5600,78,8138,Aplikasi Digital
50,Perempuan,Belum Menikah,4,Magister,0,0,1,4705,34,1945,Aplikasi Digital
63,Laki-laki,Belum Menikah,3,SMA,0,0,0,6865,55,7986,Aplikasi Digital
64,Laki-laki,Cerai,3,Sarjana,0,1,1,7195,70,2301,Aplikasi Digital
24,Perempuan,Cerai,3,SMA,0,0,0,6053,32,4663,Cabang
24,Laki-laki,Belum Menikah,3,Magister,1,0,1,6326,38,5484,Aplikasi Digital
33,Laki-laki,Belum Menikah,4,Sarjana,0,1,0,3217,78,2342,Aplikasi Digital
23,Perempuan,Cerai,3,Magister,0,0,0,5538,69,3908,Cabang
25,Laki-laki,Menikah,4,Magister,0,1,0,6868,67,6925,Marketing
37,Laki-laki,Cerai,2,Magister,0,1,1,5359,15,2898,Marketing
37,Laki-laki,Menikah,1,Magister,0,1,1,6259,72,4639,Aplikasi Digital
30,Laki-laki,Cerai,4,Magister,0,1,1,7565,88,4087,Marketing
64,Perempuan,Belum Menikah,0,SMA,1,1,0,5931,84,8062,Cabang
48,Laki-laki,Cerai,4,Magister,0,1,0,2282,38,9689,Aplikasi Digital
20,Perempuan,Belum Menikah,1,SMA,1,1,0,6655,70,9879,Aplikasi Digital
22,Laki-laki,Belum Menikah,2,Magister,0,0,1,4738,68,7831,Marketing
26,Perempuan,Cerai,2,SMA,1,1,1,5324,62,4454,Cabang
37,Perempuan,Cerai,2,Sarjana,1,0,1,7267,67,4211,Cabang
34,Laki-laki,Cerai,0,SMA,0,0,0,3343,35,8043,Cabang
52,Perempuan,Cerai,3,Magister,1,1,1,7568,74,3363,Cabang
43,Perempuan,Belum Menikah,0,Magister,0,0,1,6733,74,5811,Aplikasi Digital
62,Perempuan,Menikah,0,SMA,0,0,1,6210,66,1462,Aplikasi Digital
40,Laki-laki,Cerai,1,Sarjana,1,0,0,6065,94,3813,Aplikasi Digital
33,Laki-laki,Menikah,2,SMA,0,0,0,2329,47,9036,Cabang
